,EntryNo_,ItemLedgerEntryNo_,Inbound,Outbound,Quantity,TrfFrom,ILEInbound,OutboundTrf,PostingDate,Link_In,Link_Out
3212,4874626,4862397,4862397,4862396,1.00000000000000000000,4862395,4862397|4862397,4862396|4862395,2021-06-03,4862396|4862395,-1
3213,4875117,4862888,4862888,4862887,1.00000000000000000000,4862817,4862888|4862888,4862887|4862817,2021-06-04,4862887|4862817,-1
3214,4875472,4863243,4805716,4863243,-1.00000000000000000000,0,4863243|4805716,4863243|0,2021-06-04,NA,4805716
3215,4875473,4863244,4805717,4863244,-1.00000000000000000000,0,4863244|4805717,4863244|0,2021-06-04,NA,4805717
3216,4875581,4863352,4863351,4863352,-1.00000000000000000000,0,4863352|4863351,4863352|0,2021-06-04,NA,4863351
3217,4875774,4863545,4863545,4844522,1.00000000000000000000,0,4863545|4863545,4844522|0,2021-06-04,NA,4863545
3218,4877018,4864789,4864788,4864789,-40.00000000000000000000,0,4864789|4864788,4864789|0,2021-06-04,NA,4864788
3219,4877258,4865027,4666831,4865027,-1.00000000000000000000,0,4865027|4666831,4865027|0,2021-06-04,NA,4666831
3220,4877468,4865237,4862366,4865237,-1.00000000000000000000,0,4865237|4862366,4865237|0,2021-06-04,NA,4862366
3221,4872538,4860312,4860312,4851995,1.00000000000000000000,0,4860312|4860312,4851995|0,2021-06-03,NA,4860312
3222,4872568,4860342,4860342,4852025,1.00000000000000000000,0,4860342|4860342,4852025|0,2021-06-03,NA,4860342
3223,4873806,4861577,4861142,4861577,-1.00000000000000000000,0,4861577|4861142,4861577|0,2021-06-03,NA,4861142
3224,4874151,4861922,4861764,4861922,-1.00000000000000000000,0,4861922|4861764,4861922|0,2021-06-03,NA,4861764
3225,4874266,4862037,4862037,4862036,1.00000000000000000000,4815064,4862037|4862037,4862036|4815064,2021-06-03,4862036|4815064,-1
3226,4874474,4862245,4834237,4862245,-1.00000000000000000000,0,4862245|4834237,4862245|0,2021-06-03,NA,4834237
3227,4874498,4862269,4834277,4862269,-1.00000000000000000000,0,4862269|4834277,4862269|0,2021-06-03,NA,4834277
3228,4874593,4862364,4862364,4841305,1.00000000000000000000,0,4862364|4862364,4841305|0,2021-06-03,NA,4862364
3229,4874659,4862430,4862429,4862430,-1.00000000000000000000,0,4862430|4862429,4862430|0,2021-06-03,NA,4862429
3230,4875059,4862830,4862815,4862830,-1.00000000000000000000,0,4862830|4862815,4862830|0,2021-06-04,NA,4862815
3231,4875391,4863162,4863162,4863161,1.00000000000000000000,4733119,4863162|4863162,4863161|4733119,2021-06-04,4863161|4733119,-1
3232,4875661,4863432,4862321,4863432,-1.00000000000000000000,0,4863432|4862321,4863432|0,2021-06-04,NA,4862321
3233,4875870,4863641,4863641,4863640,1.00000000000000000000,4819079,4863641|4863641,4863640|4819079,2021-06-04,4863640|4819079,-1
3234,4876512,4864283,4864202,4864283,-1.00000000000000000000,0,4864283|4864202,4864283|0,2021-06-04,NA,4864202
3235,4876817,4864588,4864488,4864588,-1.00000000000000000000,0,4864588|4864488,4864588|0,2021-06-04,NA,4864488
3236,4876931,4864702,4858025,4864702,-1.00000000000000000000,0,4864702|4858025,4864702|0,2021-06-04,NA,4858025
3237,4876965,4864736,4864709,4864736,-1.00000000000000000000,0,4864736|4864709,4864736|0,2021-06-04,NA,4864709
3238,4876978,4864749,4864749,4864748,1.00000000000000000000,4858108,4864749|4864749,4864748|4858108,2021-06-04,4864748|4858108,-1
3239,4877312,4865081,4787792,4865081,-1.00000000000000000000,0,4865081|4787792,4865081|0,2021-06-04,NA,4787792
3240,4877400,4865169,4861176,4865169,-1.00000000000000000000,0,4865169|4861176,4865169|0,2021-06-04,NA,4861176
3241,4872578,4860352,4860352,4852035,1.00000000000000000000,0,4860352|4860352,4852035|0,2021-06-03,NA,4860352
3242,4872870,4860643,4860638,4860643,-1.00000000000000000000,0,4860643|4860638,4860643|0,2021-06-03,NA,4860638
3243,4872879,4860652,4815069,4860652,-1.00000000000000000000,0,4860652|4815069,4860652|0,2021-06-03,NA,4815069
3244,4872954,4860727,4859909,4860727,-1.00000000000000000000,0,4860727|4859909,4860727|0,2021-06-03,NA,4859909
3245,4873600,4861373,4861062,4861373,-1.00000000000000000000,0,4861373|4861062,4861373|0,2021-06-03,NA,4861062
3246,4874131,4861902,4861744,4861902,-1.00000000000000000000,0,4861902|4861744,4861902|0,2021-06-03,NA,4861744
3247,4874187,4861958,4861800,4861958,-1.00000000000000000000,0,4861958|4861800,4861958|0,2021-06-03,NA,4861800
3248,4874643,4862414,4862405,4862414,-1.00000000000000000000,0,4862414|4862405,4862414|0,2021-06-03,NA,4862405
3249,4874961,4862732,4862731,4862732,-1.00000000000000000000,0,4862732|4862731,4862732|0,2021-06-04,NA,4862731
3250,4874994,4862765,4862765,4862764,1.00000000000000000000,4862763,4862765|4862765,4862764|4862763,2021-06-04,4862764|4862763,-1
3251,4875235,4863006,4863006,4863005,1.00000000000000000000,4861227,4863006|4863006,4863005|4861227,2021-06-04,4863005|4861227,-1
3252,4875553,4863324,4863315,4863324,-1.00000000000000000000,0,4863324|4863315,4863324|0,2021-06-04,NA,4863315
3253,4876369,4864140,4864140,4864139,1.00000000000000000000,4821268,4864140|4864140,4864139|4821268,2021-06-04,4864139|4821268,-1
3254,4876587,4864358,4863511,4864358,-1.00000000000000000000,0,4864358|4863511,4864358|0,2021-06-04,NA,4863511
3255,4876647,4864418,4864418,4864417,1.00000000000000000000,4312418,4864418|4864418,4864417|4312418,2021-06-04,4864417|4312418,-1
3256,4876842,4864613,4844181,4864613,-1.00000000000000000000,0,4864613|4844181,4864613|0,2021-06-04,NA,4844181
3257,4876867,4864638,4863814,4864638,-1.00000000000000000000,0,4864638|4863814,4864638|0,2021-06-04,NA,4863814
3258,4877279,4865048,4864852,4865048,-1.00000000000000000000,0,4865048|4864852,4865048|0,2021-06-04,NA,4864852
3259,4877414,4865183,4861190,4865183,-1.00000000000000000000,0,4865183|4861190,4865183|0,2021-06-04,NA,4861190
3260,4872412,4860187,4860187,4860186,1.00000000000000000000,4860183,4860187|4860187,4860186|4860183,2021-06-03,4860186|4860183,-1
3261,4872440,4860214,4842179,4860214,-1.00000000000000000000,0,4860214|4842179,4860214|0,2021-06-03,NA,4842179
3262,4872687,4860461,4860351,4860461,-1.00000000000000000000,0,4860461|4860351,4860461|0,2021-06-03,NA,4860351
3263,4872790,4860563,4802474,4860563,-1.00000000000000000000,0,4860563|4802474,4860563|0,2021-06-03,NA,4802474
3264,4872944,4860717,4860717,4860716,1.00000000000000000000,4860699,4860717|4860717,4860716|4860699,2021-06-03,4860716|4860699,-1
3265,4872976,4860749,4829441,4860749,-1.00000000000000000000,0,4860749|4829441,4860749|0,2021-06-03,NA,4829441
3266,4873168,4860941,4679740,4860941,-1.00000000000000000000,0,4860941|4679740,4860941|0,2021-06-03,NA,4679740
3267,4873645,4861416,4861416,4861414,1.00000000000000000000,4861413,4861416|4861416,4861414|4861413,2021-06-03,4861414|4861413,-1
3268,4874190,4861961,4861803,4861961,-1.00000000000000000000,0,4861961|4861803,4861961|0,2021-06-03,NA,4861803
3269,4874402,4862173,4708850,4862173,-1.00000000000000000000,0,4862173|4708850,4862173|0,2021-06-03,NA,4708850
3270,4874597,4862368,4862368,4841309,1.00000000000000000000,0,4862368|4862368,4841309|0,2021-06-03,NA,4862368
3271,4875333,4863104,4415363,4863104,-1.00000000000000000000,0,4863104|4415363,4863104|0,2021-06-04,NA,4415363
3272,4875395,4863166,4863166,4863165,1.00000000000000000000,4733121,4863166|4863166,4863165|4733121,2021-06-04,4863165|4733121,-1
3273,4875682,4863453,4863450,4863453,-1.00000000000000000000,0,4863453|4863450,4863453|0,2021-06-04,NA,4863450
3274,4875700,4863471,4862334,4863471,-1.00000000000000000000,0,4863471|4862334,4863471|0,2021-06-04,NA,4862334
3275,4876183,4863954,4863822,4863954,-1.00000000000000000000,0,4863954|4863822,4863954|0,2021-06-04,NA,4863822
3276,4876936,4864707,4864707,4864706,1.00000000000000000000,4858029,4864707|4864707,4864706|4858029,2021-06-04,4864706|4858029,-1
3277,4877004,4864775,4675367,4864775,-40.00000000000000000000,0,4864775|4675367,4864775|0,2021-06-04,NA,4675367
3278,4877317,4865086,4865085,4865086,-1.00000000000000000000,0,4865086|4865085,4865086|0,2021-06-04,NA,4865085
3279,4877386,4865155,4865139,4865155,-1.00000000000000000000,0,4865155|4865139,4865155|0,2021-06-04,NA,4865139
3280,4872414,4860189,4860189,4860188,1.00000000000000000000,4860185,4860189|4860189,4860188|4860185,2021-06-03,4860188|4860185,-1
3281,4873219,4860992,4860991,4860992,-1.00000000000000000000,0,4860992|4860991,4860992|0,2021-06-03,NA,4860991
3282,4873327,4861100,4861100,4861099,2.00000000000000000000,3978491,4861100|4861100,4861099|3978491,2021-06-03,4861099|3978491,-1
3283,4873448,4861221,4815069,4861221,-1.00000000000000000000,0,4861221|4815069,4861221|0,2021-06-03,NA,4815069
3284,4873641,4861413,4861413,4861411,1.00000000000000000000,4860497,4861413|4861413,4861411|4860497,2021-06-03,4861411|4860497,-1
3285,4873841,4861612,4861612,4861611,1.00000000000000000000,4861610,4861612|4861612,4861611|4861610,2021-06-03,4861611|4861610,-1
3286,4874159,4861930,4861772,4861930,-1.00000000000000000000,0,4861930|4861772,4861930|0,2021-06-03,NA,4861772
3287,4874556,4862327,4862327,4841268,1.00000000000000000000,0,4862327|4862327,4841268|0,2021-06-03,NA,4862327
3288,4875052,4862823,4862822,4862823,-1.00000000000000000000,0,4862823|4862822,4862823|0,2021-06-04,NA,4862822
3289,4875101,4862872,4654409,4862872,-1.00000000000000000000,0,4862872|4654409,4862872|0,2021-06-04,NA,4654409
3290,4875115,4862886,4862886,4862885,1.00000000000000000000,4862884,4862886|4862886,4862885|4862884,2021-06-04,4862885|4862884,-1
3291,4875204,4862975,4861264,4862975,-1.00000000000000000000,0,4862975|4861264,4862975|0,2021-06-04,NA,4861264
3292,4875228,4862999,4861228,4862999,-1.00000000000000000000,0,4862999|4861228,4862999|0,2021-06-04,NA,4861228
3293,4875480,4863251,4821269,4863251,-1.00000000000000000000,0,4863251|4821269,4863251|0,2021-06-04,NA,4821269
3294,4875628,4863399,4863399,4863398,1.00000000000000000000,4802516,4863399|4863399,4863398|4802516,2021-06-04,4863398|4802516,-1
3295,4875985,4863756,4863709,4863756,-1.00000000000000000000,0,4863756|4863709,4863756|0,2021-06-04,NA,4863709
3296,4875987,4863758,4863711,4863758,-1.00000000000000000000,0,4863758|4863711,4863758|0,2021-06-04,NA,4863711
3297,4876221,4863992,4863877,4863992,-1.00000000000000000000,0,4863992|4863877,4863992|0,2021-06-04,NA,4863877
3298,4876471,4864242,4864242,4864241,1.00000000000000000000,4864160,4864242|4864242,4864241|4864160,2021-06-04,4864241|4864160,-1
3299,4876668,4864439,4864422,4864439,-1.00000000000000000000,0,4864439|4864422,4864439|0,2021-06-04,NA,4864422
3300,4876932,4864703,4864703,4864702,1.00000000000000000000,4858025,4864703|4864703,4864702|4858025,2021-06-04,4864702|4858025,-1
3301,4877062,4864832,4841160,4864832,-1.00000000000000000000,0,4864832|4841160,4864832|0,2021-06-04,NA,4841160
3302,4877409,4865178,4861185,4865178,-1.00000000000000000000,0,4865178|4861185,4865178|0,2021-06-04,NA,4861185
3303,4872539,4860313,4860313,4851996,1.00000000000000000000,0,4860313|4860313,4851996|0,2021-06-03,NA,4860313
3304,4872549,4860323,4860323,4852006,1.00000000000000000000,0,4860323|4860323,4852006|0,2021-06-03,NA,4860323
3305,4872950,4860723,4859906,4860723,-1.00000000000000000000,0,4860723|4859906,4860723|0,2021-06-03,NA,4859906
3306,4873178,4860951,4860950,4860951,-1.00000000000000000000,0,4860951|4860950,4860951|0,2021-06-03,NA,4860950
3307,4873537,4861310,4827783,4861310,-1.00000000000000000000,0,4861310|4827783,4861310|0,2021-06-03,NA,4827783
3308,4873586,4861359,4861048,4861359,-1.00000000000000000000,0,4861359|4861048,4861359|0,2021-06-03,NA,4861048
3309,4873857,4861628,4861628,4861627,1.00000000000000000000,4861542,4861628|4861628,4861627|4861542,2021-06-03,4861627|4861542,-1
3310,4874394,4862165,4862165,4862164,1.00000000000000000000,4862153,4862165|4862165,4862164|4862153,2021-06-03,4862164|4862153,-1
3311,4875306,4863077,4863077,4863076,1.00000000000000000000,4795615,4863077|4863077,4863076|4795615,2021-06-04,4863076|4795615,-1
3312,4876599,4864370,4863460,4864370,-1.00000000000000000000,0,4864370|4863460,4864370|0,2021-06-04,NA,4863460
3313,4876778,4864549,4864533,4864549,-1.00000000000000000000,0,4864549|4864533,4864549|0,2021-06-04,NA,4864533
3314,4876811,4864582,4864523,4864582,-1.00000000000000000000,0,4864582|4864523,4864582|0,2021-06-04,NA,4864523
3315,4877472,4865241,4862370,4865241,-1.00000000000000000000,0,4865241|4862370,4865241|0,2021-06-04,NA,4862370
3316,4872734,4860507,4859072,4860507,-1.00000000000000000000,0,4860507|4859072,4860507|0,2021-06-03,NA,4859072
3317,4873193,4860966,4860965,4860966,-1.00000000000000000000,0,4860966|4860965,4860966|0,2021-06-03,NA,4860965
3318,4873601,4861374,4861063,4861374,-1.00000000000000000000,0,4861374|4861063,4861374|0,2021-06-03,NA,4861063
3319,4873746,4861517,4826792,4861517,-2.00000000000000000000,0,4861517|4826792,4861517|0,2021-06-03,NA,4826792
3320,4873782,4861553,4861127,4861553,-1.00000000000000000000,0,4861553|4861127,4861553|0,2021-06-03,NA,4861127
3321,4874609,4862380,4823950,4862380,-1.00000000000000000000,0,4862380|4823950,4862380|0,2021-06-03,NA,4823950
3322,4874695,4862466,4862461,4862466,-1.00000000000000000000,0,4862466|4862461,4862466|0,2021-06-03,NA,4862461
3323,4875026,4862797,4862797,4862796,1.00000000000000000000,4361999,4862797|4862797,4862796|4361999,2021-06-04,4862796|4361999,-1
3324,4875372,4863143,4863143,4863142,1.00000000000000000000,4733140,4863143|4863143,4863142|4733140,2021-06-04,4863142|4733140,-1
3325,4875784,4863555,4863530,4863555,-1.00000000000000000000,0,4863555|4863530,4863555|0,2021-06-04,NA,4863530
3326,4875988,4863759,4863712,4863759,-1.00000000000000000000,0,4863759|4863712,4863759|0,2021-06-04,NA,4863712
3327,4876241,4864012,4863897,4864012,-1.00000000000000000000,0,4864012|4863897,4864012|0,2021-06-04,NA,4863897
3328,4876429,4864200,4864200,4864199,1.00000000000000000000,4815067,4864200|4864200,4864199|4815067,2021-06-04,4864199|4815067,-1
3329,4876493,4864264,4864264,4864263,1.00000000000000000000,4864182,4864264|4864264,4864263|4864182,2021-06-04,4864263|4864182,-1
3330,4877176,4864945,4864892,4864945,-1.00000000000000000000,0,4864945|4864892,4864945|0,2021-06-04,NA,4864892
3331,4872838,4860611,4860576,4860611,-1.00000000000000000000,0,4860611|4860576,4860611|0,2021-06-03,NA,4860576
3332,4873183,4860956,4860956,4860955,1.00000000000000000000,4860954,4860956|4860956,4860955|4860954,2021-06-03,4860955|4860954,-1
3333,4873238,4861011,4861011,4861010,1.00000000000000000000,4802525,4861011|4861011,4861010|4802525,2021-06-03,4861010|4802525,-1
3334,4873619,4861392,4861392,4861391,1.00000000000000000000,4802469,4861392|4861392,4861391|4802469,2021-06-03,4861391|4802469,-1
3335,4873846,4861617,4861173,4861617,-1.00000000000000000000,0,4861617|4861173,4861617|0,2021-06-03,NA,4861173
3336,4873855,4861626,4859860,4861626,-1.00000000000000000000,0,4861626|4859860,4861626|0,2021-06-03,NA,4859860
3337,4875156,4862927,4862906,4862927,-1.00000000000000000000,0,4862927|4862906,4862927|0,2021-06-04,NA,4862906
3338,4875458,4863229,4863199,4863229,-1.00000000000000000000,0,4863229|4863199,4863229|0,2021-06-04,NA,4863199
3339,4875843,4863614,4842979,4863614,-1.00000000000000000000,0,4863614|4842979,4863614|0,2021-06-04,NA,4842979
3340,4876191,4863962,4863830,4863962,-1.00000000000000000000,0,4863962|4863830,4863962|0,2021-06-04,NA,4863830
3341,4876204,4863975,4863843,4863975,-1.00000000000000000000,0,4863975|4863843,4863975|0,2021-06-04,NA,4863843
3342,4876301,4864072,4864037,4864072,-1.00000000000000000000,0,4864072|4864037,4864072|0,2021-06-04,NA,4864037
3343,4876351,4864122,4864122,4864121,1.00000000000000000000,4666135,4864122|4864122,4864121|4666135,2021-06-04,4864121|4666135,-1
3344,4876394,4864165,4821268,4864165,-1.00000000000000000000,0,4864165|4821268,4864165|0,2021-06-04,NA,4821268
3345,4876396,4864167,4821268,4864167,-1.00000000000000000000,0,4864167|4821268,4864167|0,2021-06-04,NA,4821268
3346,4876649,4864420,4864420,4864419,1.00000000000000000000,4312418,4864420|4864420,4864419|4312418,2021-06-04,4864419|4312418,-1
3347,4876826,4864597,4864497,4864597,-1.00000000000000000000,0,4864597|4864497,4864597|0,2021-06-04,NA,4864497
3348,4872490,4860264,4849348,4860264,-3.00000000000000000000,0,4860264|4849348,4860264|0,2021-06-03,NA,4849348
3349,4872713,4860487,4860475,4860487,-1.00000000000000000000,0,4860487|4860475,4860487|0,2021-06-03,NA,4860475
3350,4872784,4860557,4860556,4860557,-1.00000000000000000000,0,4860557|4860556,4860557|0,2021-06-03,NA,4860556
3351,4873541,4861314,4827788,4861314,-1.00000000000000000000,0,4861314|4827788,4861314|0,2021-06-03,NA,4827788
3352,4873756,4861527,4861520,4861527,-1.00000000000000000000,0,4861527|4861520,4861527|0,2021-06-03,NA,4861520
3353,4873858,4861629,4861628,4861629,-1.00000000000000000000,0,4861629|4861628,4861629|0,2021-06-03,NA,4861628
3354,4874207,4861978,4861820,4861978,-1.00000000000000000000,0,4861978|4861820,4861978|0,2021-06-03,NA,4861820
3355,4874233,4862004,4861846,4862004,-1.00000000000000000000,0,4862004|4861846,4862004|0,2021-06-03,NA,4861846
3356,4874379,4862150,4862149,4862150,-1.00000000000000000000,0,4862150|4862149,4862150|0,2021-06-03,NA,4862149
3357,4874567,4862338,4862338,4841279,1.00000000000000000000,0,4862338|4862338,4841279|0,2021-06-03,NA,4862338
3358,4874590,4862361,4862361,4841302,1.00000000000000000000,0,4862361|4862361,4841302|0,2021-06-03,NA,4862361
3359,4874722,4862493,4862488,4862493,-1.00000000000000000000,0,4862493|4862488,4862493|0,2021-06-03,NA,4862488
3360,4875133,4862904,4862904,4862903,1.00000000000000000000,4858764,4862904|4862904,4862903|4858764,2021-06-04,4862903|4858764,-1
3361,4875195,4862966,4862966,4862965,1.00000000000000000000,4861273,4862966|4862966,4862965|4861273,2021-06-04,4862965|4861273,-1
3362,4875358,4863129,4819588,4863129,-1.00000000000000000000,0,4863129|4819588,4863129|0,2021-06-04,NA,4819588
3363,4875656,4863427,4863427,4863426,1.00000000000000000000,4863425,4863427|4863427,4863426|4863425,2021-06-04,4863426|4863425,-1
3364,4875867,4863638,4863635,4863638,-1.00000000000000000000,0,4863638|4863635,4863638|0,2021-06-04,NA,4863635
3365,4876567,4864338,4864102,4864338,-1.00000000000000000000,0,4864338|4864102,4864338|0,2021-06-04,NA,4864102
3366,4876575,4864346,4864110,4864346,-10.00000000000000000000,0,4864346|4864110,4864346|0,2021-06-04,NA,4864110
3367,4876586,4864357,4863436,4864357,-1.00000000000000000000,0,4864357|4863436,4864357|0,2021-06-04,NA,4863436
3368,4876815,4864586,4864527,4864586,-13.00000000000000000000,0,4864586|4864527,4864586|0,2021-06-04,NA,4864527
3369,4876974,4864745,4864727,4864745,-1.00000000000000000000,0,4864745|4864727,4864745|0,2021-06-04,NA,4864727
3370,4872502,4860276,4860255,4860276,-1.00000000000000000000,0,4860276|4860255,4860276|0,2021-06-03,NA,4860255
3371,4872677,4860451,4860341,4860451,-1.00000000000000000000,0,4860451|4860341,4860451|0,2021-06-03,NA,4860341
3372,4872731,4860504,4860504,4860503,1.00000000000000000000,4859070,4860504|4860504,4860503|4859070,2021-06-03,4860503|4859070,-1
3373,4873571,4861344,4861033,4861344,-1.00000000000000000000,0,4861344|4861033,4861344|0,2021-06-03,NA,4861033
3374,4874133,4861904,4861746,4861904,-1.00000000000000000000,0,4861904|4861746,4861904|0,2021-06-03,NA,4861746
3375,4874217,4861988,4861830,4861988,-1.00000000000000000000,0,4861988|4861830,4861988|0,2021-06-03,NA,4861830
